row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
521,4161,C1,gpt,gpt-4.1-mini,23252468,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,529,21,550,1,,[],chatcmpl-EOZyaTpuUeLER1GQyzPgHHzX5F64m,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:47:51.992543+00:00,2026-09-16T02:47:52.700852+00:00,0.708,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
522,4174,C1,gpt,gpt-4.1-mini,18472368,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,626,20,646,1,,[],chatcmpl-EOZyqqczLGW6ReYEa5A7q4Vltz4k4,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T02:48:07.870453+00:00,2026-09-16T02:48:08.573614+00:00,0.703,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
523,4181,C1,gpt,gpt-4.1-mini,12094116,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,516,21,537,1,,[],chatcmpl-EOZz0pdjsXkpyH2aQ8Ioml9AZuNNF,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:48:17.318147+00:00,2026-09-16T02:48:17.895645+00:00,0.578,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
524,4186,C1,gpt,gpt-4.1-mini,19542542,INCONCLUSIVE,REFUTED,0.1,COMMIT,full,clean,0,short,1166,300,explicit_numeric,545,21,566,1,,[],chatcmpl-EOZz5vJWOWeIEI3xh3PULKJKgZi5c,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:48:22.725642+00:00,2026-09-16T02:48:23.445859+00:00,0.72,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
525,4193,C1,gpt,gpt-4.1-mini,10158597,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,524,22,546,1,,[],chatcmpl-EOZzE3FjJ0Qs3urGJjGon9x1ux6N0,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T02:48:30.912443+00:00,2026-09-16T02:48:31.677204+00:00,0.765,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
526,4206,C1,gpt,gpt-4.1-mini,24061619,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,589,22,611,1,,[],chatcmpl-EOZzShJopoSI7fVu29ziNHXuiC3K2,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:48:45.244682+00:00,2026-09-16T02:48:45.846878+00:00,0.602,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
527,4213,C1,gpt,gpt-4.1-mini,22813804,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,559,20,579,1,,[],chatcmpl-EOZzbopIdq84lrRkzZRcYETJAAW5M,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:48:54.159956+00:00,2026-09-16T02:48:55.061951+00:00,0.902,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
528,4218,C1,gpt,gpt-4.1-mini,22876568,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,597,21,618,1,,[],chatcmpl-EOZzgpXYPFMdsIcOEr3rMOFtm9GZK,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T02:48:59.784287+00:00,2026-09-16T02:49:00.386367+00:00,0.602,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
529,4225,C1,gpt,gpt-4.1-mini,19108857,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1182,300,explicit_numeric,549,20,569,1,,[],chatcmpl-EOZzoTst5BzMcTlMtvc0mpmaGW8XY,gpt-4.1-mini-2025-04-14,fp_dc9dc22150,2026-09-16T02:49:07.678274+00:00,2026-09-16T02:49:08.372172+00:00,0.694,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
530,4238,C1,gpt,gpt-4.1-mini,14978612,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,519,20,539,1,,[],chatcmpl-EOa037vfHTw8bwmhPltlVkJQQ9Rkf,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T02:49:22.409999+00:00,2026-09-16T02:49:22.916262+00:00,0.506,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
531,4245,C1,gpt,gpt-4.1-mini,11146778,SUPPORTED,REFUTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,571,21,592,1,,[],chatcmpl-EOa0BV3sLlkNRuJI8Rfi6gT0da28I,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T02:49:30.507215+00:00,2026-09-16T02:49:31.039446+00:00,0.532,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
532,4250,C1,gpt,gpt-4.1-mini,27989969,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,612,21,633,1,,[],chatcmpl-EOa0Hdq1bVpeoOeYsuu6ApHJrGLBF,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:49:36.145847+00:00,2026-09-16T02:49:36.740589+00:00,0.595,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
533,4257,C1,gpt,gpt-4.1-mini,25487603,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,881,300,explicit_numeric,541,20,561,1,,[],chatcmpl-EOa0O1eze1e10kvgZf9VUedSbkPcO,gpt-4.1-mini-2025-04-14,fp_1d9520bdc2,2026-09-16T02:49:43.712149+00:00,2026-09-16T02:49:44.323230+00:00,0.611,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
534,4270,C1,gpt,gpt-4.1-mini,28177278,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,545,20,565,1,,[],chatcmpl-EOa0fk8n0WkthgrRGIyrLoW92uK62,gpt-4.1-mini-2025-04-14,fp_e8116ced6a,2026-09-16T02:50:00.920184+00:00,2026-09-16T02:50:01.418071+00:00,0.498,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
535,4277,C1,gpt,gpt-4.1-mini,23422012,REFUTED,INCONCLUSIVE,0.3,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,608,22,630,1,,[],chatcmpl-EOa0onDSGElWdJJFPVjNRw73atIYs,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:50:09.515732+00:00,2026-09-16T02:50:10.224938+00:00,0.709,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: ABSTAIN",61
536,4282,C1,gpt,gpt-4.1-mini,18375490,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,935,300,explicit_numeric,511,20,531,1,,[],chatcmpl-EOa0utTUj1gcqgI5vBNlhzTo2ndBx,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T02:50:15.458464+00:00,2026-09-16T02:50:16.062050+00:00,0.604,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
537,4289,C1,gpt,gpt-4.1-mini,21123461,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,588,20,608,1,,[],chatcmpl-EOa12jwdOJZQia8PEGkrVDofvksOc,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T02:50:23.659168+00:00,2026-09-16T02:50:24.252579+00:00,0.593,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
538,4302,C1,gpt,gpt-4.1-mini,17489316,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,947,300,explicit_numeric,511,20,531,1,,[],chatcmpl-EOa1G6PJbSsNeQavccm1kWkPucQZf,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:50:37.894637+00:00,2026-09-16T02:50:38.412743+00:00,0.518,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
539,4309,C1,gpt,gpt-4.1-mini,22233470,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,519,22,541,1,,[],chatcmpl-EOa1PR2YIqkrpSbH8nxygwV1Fo8fv,gpt-4.1-mini-2025-04-14,fp_d4a60dcdf8,2026-09-16T02:50:45.877348+00:00,2026-09-16T02:50:46.741017+00:00,0.864,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
540,4314,C1,gpt,gpt-4.1-mini,9444542,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1031,300,explicit_numeric,505,21,526,1,,[],chatcmpl-EOa1V7bWkQz74z81zrWrbqUBvRbYi,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:50:52.123471+00:00,2026-09-16T02:50:52.720222+00:00,0.597,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
541,4321,C1,gpt,gpt-4.1-mini,9542484,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,552,20,572,1,,[],chatcmpl-EOa1eFh6TriNxKQGBhd8LD9UZdGus,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:51:01.329756+00:00,2026-09-16T02:51:02.038032+00:00,0.708,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
542,4334,C1,gpt,gpt-4.1-mini,25819796,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,516,22,538,1,,[],chatcmpl-EOa1tElUhiOCgJ31AmeP5VdFAeHhy,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:51:16.698576+00:00,2026-09-16T02:51:17.185240+00:00,0.487,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
543,4341,C1,gpt,gpt-4.1-mini,17335331,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,552,22,574,1,,[],chatcmpl-EOa22jz1KId4IZC5zuopsLXsNemg0,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T02:51:25.406491+00:00,2026-09-16T02:51:26.004760+00:00,0.598,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
544,4346,C1,gpt,gpt-4.1-mini,24191126,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1049,300,explicit_numeric,525,20,545,1,,[],chatcmpl-EOa28uFUkDxJqNrYqcvcaJOCdh3RD,gpt-4.1-mini-2025-04-14,fp_492693cdba,2026-09-16T02:51:31.131979+00:00,2026-09-16T02:51:31.700184+00:00,0.568,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
545,4353,C1,gpt,gpt-4.1-mini,18322741,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,593,20,613,1,,[],chatcmpl-EOa2G52EYPwEsmFXjc1mrA1ZKWAi2,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T02:51:39.286968+00:00,2026-09-16T02:51:39.927698+00:00,0.641,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
546,4366,C1,gpt,gpt-4.1-mini,15475728,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1033,300,explicit_numeric,549,20,569,1,,[],chatcmpl-EOa2UP5YO8BghTAHsdr2K7598brNq,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:51:53.769240+00:00,2026-09-16T02:51:54.335823+00:00,0.567,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
547,4373,C1,gpt,gpt-4.1-mini,18799291,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,578,20,598,1,,[],chatcmpl-EOa2dCibGfo9ueCKdvjyhfCLSxYjT,gpt-4.1-mini-2025-04-14,fp_7801f140fb,2026-09-16T02:52:02.158612+00:00,2026-09-16T02:52:03.070878+00:00,0.912,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
548,4378,C1,gpt,gpt-4.1-mini,8738894,REFUTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,582,22,604,1,,[],chatcmpl-EOa2jUDG2DyqR4dyOtmUNMtYNl6Ms,gpt-4.1-mini-2025-04-14,fp_ec1475f5fc,2026-09-16T02:52:08.203901+00:00,2026-09-16T02:52:09.009171+00:00,0.805,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
549,4385,C1,gpt,gpt-4.1-mini,24793469,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1114,300,explicit_numeric,524,20,544,1,,[],chatcmpl-EOa2roZ2UOAZ7Np9GdpjUhX5YzhGK,gpt-4.1-mini-2025-04-14,fp_9ab5ecfee8,2026-09-16T02:52:16.903077+00:00,2026-09-16T02:52:17.576259+00:00,0.673,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
550,4398,C1,gpt,gpt-4.1-mini,17621202,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1025,300,explicit_numeric,504,20,524,1,,[],chatcmpl-EOa355Bc6xypso2BlqMHIqaHF3I41,gpt-4.1-mini-2025-04-14,fp_9462904437,2026-09-16T02:52:30.721180+00:00,2026-09-16T02:52:31.184832+00:00,0.464,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
551,4405,C1,gpt,gpt-4.1-mini,17453263,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,535,20,555,1,,[],chatcmpl-EOa3D5hNKQCoid7q7ocxzMry1Fnh6,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T02:52:38.516506+00:00,2026-09-16T02:52:39.012270+00:00,0.496,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
552,4410,C1,gpt,gpt-4.1-mini,26200172,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,535,22,557,1,,[],chatcmpl-EOa3I3wvI6mLwhBi4KuFtsLoKKuSs,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T02:52:43.736823+00:00,2026-09-16T02:52:44.337278+00:00,0.6,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
553,4417,C1,gpt,gpt-4.1-mini,21457946,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,509,20,529,1,,[],chatcmpl-EOa3RhBFW5FniPWEoLfwiWmUKfUcp,gpt-4.1-mini-2025-04-14,fp_697c03071e,2026-09-16T02:52:52.436921+00:00,2026-09-16T02:52:53.247050+00:00,0.81,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
554,4430,C1,gpt,gpt-4.1-mini,17179167,INCONCLUSIVE,INCONCLUSIVE,0.25,COMMIT,full,clean,1,short,1200,300,explicit_numeric,574,21,595,1,,[],chatcmpl-EOa3g4gnJ5vNcVyRtZy4kwHACKYmW,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T02:53:07.592724+00:00,2026-09-16T02:53:08.087758+00:00,0.495,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
555,4437,C1,gpt,gpt-4.1-mini,12848629,SUPPORTED,INCONCLUSIVE,0.3,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,539,22,561,1,,[],chatcmpl-EOa3sFTBVwl6lPcMVeJb8U58Mp5AT,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T02:53:19.682239+00:00,2026-09-16T02:53:20.280196+00:00,0.598,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: ABSTAIN",61
556,4442,C1,gpt,gpt-4.1-mini,10401824,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,614,20,634,1,,[],chatcmpl-EOa3zLmozwTUuvFnZ3DyVZMpRxRU4,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T02:53:26.136073+00:00,2026-09-16T02:53:26.719789+00:00,0.584,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
557,4449,C1,gpt,gpt-4.1-mini,15381614,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,582,20,602,1,,[],chatcmpl-EOa47H1ihjMQdbWlh9TySDbnHnrEp,gpt-4.1-mini-2025-04-14,fp_9ab5ecfee8,2026-09-16T02:53:34.122165+00:00,2026-09-16T02:53:34.739200+00:00,0.617,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
558,4462,C1,gpt,gpt-4.1-mini,19836806,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,536,21,557,1,,[],chatcmpl-EOa4LzHcq8PDvPv1HgiCR1XbJRZ5m,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:53:48.552936+00:00,2026-09-16T02:53:49.157314+00:00,0.604,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
559,4469,C1,gpt,gpt-4.1-mini,19504993,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,888,300,explicit_numeric,505,20,525,1,,[],chatcmpl-EOa4T3VscTHirkGJ918HWk5agd6tZ,gpt-4.1-mini-2025-04-14,fp_24b86ef702,2026-09-16T02:53:57.052922+00:00,2026-09-16T02:53:57.758645+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
560,4474,C1,gpt,gpt-4.1-mini,21865668,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,532,20,552,1,,[],chatcmpl-EOa4aOw2TK2v2xzXN6fNJivP1ZV91,gpt-4.1-mini-2025-04-14,fp_d947bed196,2026-09-16T02:54:03.196120+00:00,2026-09-16T02:54:03.902646+00:00,0.707,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
561,4481,C1,gpt,gpt-4.1-mini,20549895,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,569,22,591,1,,[],chatcmpl-EOa4iNdURsNG3YDpYBM6suCbgJ996,gpt-4.1-mini-2025-04-14,fp_d3f60a4dbc,2026-09-16T02:54:12.003367+00:00,2026-09-16T02:54:12.811599+00:00,0.808,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
562,4494,C1,gpt,gpt-4.1-mini,17559449,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,623,21,644,1,,[],chatcmpl-EOa50O1pIAeKtFmfvO0SmpaLKWQcf,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T02:54:29.313712+00:00,2026-09-16T02:54:30.015259+00:00,0.702,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
563,4501,C1,gpt,gpt-4.1-mini,26923375,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,599,22,621,1,,[],chatcmpl-EOa58Y8rnPlcYFllccHs8BaQ0sjcC,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T02:54:37.496392+00:00,2026-09-16T02:54:38.106221+00:00,0.61,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
564,4506,C1,gpt,gpt-4.1-mini,12419743,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,570,20,590,1,,[],chatcmpl-EOa5DWGwUYMi76nhbW1rBJfZGHHg2,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:54:42.934080+00:00,2026-09-16T02:54:43.532082+00:00,0.598,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
565,4513,C1,gpt,gpt-4.1-mini,26113007,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,860,300,explicit_numeric,463,21,484,1,,[],chatcmpl-EOa5MnASBESqcPWCjdTsvYn4htnfJ,gpt-4.1-mini-2025-04-14,fp_852b24f473,2026-09-16T02:54:51.850430+00:00,2026-09-16T02:54:52.441364+00:00,0.591,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
566,4526,C1,gpt,gpt-4.1-mini,23810330,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,300,explicit_numeric,572,20,592,1,,[],chatcmpl-EOa5bzVPnF0FeGtn0ujEoKSvKztTC,gpt-4.1-mini-2025-04-14,fp_1d9520bdc2,2026-09-16T02:55:06.900514+00:00,2026-09-16T02:55:07.493904+00:00,0.593,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
567,4533,C1,gpt,gpt-4.1-mini,20338971,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,635,20,655,1,,[],chatcmpl-EOa5kFJW0Sk7kxE1AZrESQz2wl8c6,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:55:15.112789+00:00,2026-09-16T02:55:15.889962+00:00,0.777,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
568,4538,C1,gpt,gpt-4.1-mini,22825590,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,300,explicit_numeric,635,20,655,1,,[],chatcmpl-EOa5pHWL6xjJjd2WATJHMCgFLKND2,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T02:55:21.034699+00:00,2026-09-16T02:55:21.526198+00:00,0.492,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
569,4545,C1,gpt,gpt-4.1-mini,16872243,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,883,300,explicit_numeric,476,21,497,1,,[],chatcmpl-EOa5xvp1wLKvUUaPx3BzFaAXM4M8v,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T02:55:28.091574+00:00,2026-09-16T02:55:28.896162+00:00,0.805,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
570,4558,C1,gpt,gpt-4.1-mini,22521460,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,902,300,explicit_numeric,531,21,552,1,,[],chatcmpl-EOa6C2UGcK13lFA1xX1UPc5CsxBKr,gpt-4.1-mini-2025-04-14,fp_1d9520bdc2,2026-09-16T02:55:43.240129+00:00,2026-09-16T02:55:43.794438+00:00,0.554,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
571,4565,C1,gpt,gpt-4.1-mini,15687156,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,542,22,564,1,,[],chatcmpl-EOa6KcpLh8yzyn15RuUO2bDfEkbNy,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T02:55:51.640799+00:00,2026-09-16T02:55:52.242403+00:00,0.602,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
572,4570,C1,gpt,gpt-4.1-mini,18540901,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,770,300,explicit_numeric,580,20,600,1,,[],chatcmpl-EOa6P3tWPRweM2mSFbaCrMIyms1jg,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:55:56.760791+00:00,2026-09-16T02:55:57.363139+00:00,0.602,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
573,4577,C1,gpt,gpt-4.1-mini,22301406,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1015,300,explicit_numeric,539,21,560,1,,[],chatcmpl-EOa6X43SyfrTG2TWaWf16variproC,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:56:04.757673+00:00,2026-09-16T02:56:05.304624+00:00,0.547,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
574,4590,C1,gpt,gpt-4.1-mini,20082356,INCONCLUSIVE,INCONCLUSIVE,0.4,ABSTAIN,full,clean,1,short,900,300,explicit_numeric,490,22,512,1,,[],chatcmpl-EOa6mjLVkC68X5vuT30nYqG9H5Kkx,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:56:19.902527+00:00,2026-09-16T02:56:20.506319+00:00,0.604,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
575,4597,C1,gpt,gpt-4.1-mini,21481154,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,300,explicit_numeric,588,20,608,1,,[],chatcmpl-EOa6vx373AiElT24hNoE1U5z3fgkM,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:56:28.371723+00:00,2026-09-16T02:56:29.004168+00:00,0.632,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
576,4602,C1,gpt,gpt-4.1-mini,24270957,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,603,20,623,1,,[],chatcmpl-EOa71L6sGLA5tkBXRfBGFs580M9po,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T02:56:34.132270+00:00,2026-09-16T02:56:34.740670+00:00,0.608,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
577,4609,C1,gpt,gpt-4.1-mini,10223070,INCONCLUSIVE,SUPPORTED,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,549,20,569,1,,[],chatcmpl-EOa78S476CScaNafUBB2dqsLjZe8j,gpt-4.1-mini-2025-04-14,fp_77a162052f,2026-09-16T02:56:41.812306+00:00,2026-09-16T02:56:42.422325+00:00,0.61,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",58
